Rk,Player,Age,Team,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
376.0,Josh Cooper,23.0,CLE,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
377.0,Riley Cooper,25.0,PHI,WR,11.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
378.0,Jerricho Cotchery,30.0,PIT,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
379.0,Mike Cox,27.0,ATL,FB,8.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Tom Crabtree,27.0,GNB,TE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
381.0,Juron Criner,23.0,OAK,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
382.0,Antonio Cromartie,28.0,NYJ,RCB,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
383.0,Victor Cruz,26.0,NYG,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
384.0,Jeff Cumberland,25.0,NYJ,TE,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
385.0,Owen Daniels,30.0,HOU,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
386.0,Drew Davis,23.0,ATL,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
387.0,Kellen Davis,27.0,CHI,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
388.0,Vernon Davis,28.0,SFO,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
389.0,Eric Decker,25.0,DEN,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
390.0,Ed Dickson,25.0,BAL,TE,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
391.0,Patrick DiMarco,23.0,KAN,RB,5.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Tandon Doss,23.0,BAL,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
393.0,Jim Dray,26.0,ARI,TE,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
394.0,Joel Dreessen,30.0,DEN,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Donald Driver,37.0,GNB,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
396.0,Kris Durham,24.0,DET,WR,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
397.0,Armanti Edwards,24.0,CAR,QB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Braylon Edwards,29.0,2TM,WR,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Braylon Edwards,29.0,SEA,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Braylon Edwards,29.0,NYJ,WR,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,Trent Edwards,29.0,PHI,QB,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
400.0,Kevin Elliott,24.0,JAX,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
401.0,Rhett Ellison,24.0,MIN,FB,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
402.0,Dedrick Epps,24.0,NYJ,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
403.0,Anthony Fasano,28.0,MIA,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
404.0,Daniel Fells,29.0,NWE,TE,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
405.0,Jerome Felton,26.0,MIN,FB,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
406.0,Jermichael Finley,25.0,GNB,TE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
407.0,Larry Fitzgerald,29.0,ARI,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
408.0,Coby Fleener,24.0,IND,TE,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
409.0,Malcom Floyd,31.0,SDG,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
410.0,Michael Floyd,23.0,ARI,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
411.0,Jabar Gaffney,32.0,MIA,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
412.0,Tommy Gallarda,24.0,ATL,TE,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
413.0,Andrew Gardner,26.0,HOU,T,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
414.0,Antonio Gates,32.0,SDG,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
415.0,Brandon Gibson,25.0,STL,WR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
416.0,Mardy Gilyard,26.0,2TM,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
416.0,Mardy Gilyard,26.0,PHI,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
416.0,Mardy Gilyard,26.0,NYJ,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
417.0,Tony Gonzalez,36.0,ATL,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
418.0,Richard Goodman,25.0,SDG,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
419.0,Josh Gordon,21.0,CLE,WR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
420.0,Richard Gordon,25.0,OAK,TE,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
421.0,Garrett Graham,26.0,HOU,FB,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
422.0,Jimmy Graham,26.0,NOR,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
423.0,Ladarius Green,22.0,SDG,TE,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
424.0,Virgil Green,24.0,DEN,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
425.0,Jermaine Gresham,24.0,CIN,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,PB
426.0,Chris Gronkowski,26.0,DEN,RB,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
427.0,Rob Gronkowski,23.0,NWE,TE,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
428.0,Jordan Gross,32.0,CAR,LT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
429.0,Derek Hagan,28.0,OAK,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
430.0,James Hanna,23.0,DAL,TE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
431.0,Clay Harbor,25.0,PHI,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
432.0,Cory Harkey,22.0,STL,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
433.0,Dwayne Harris,25.0,DAL,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
434.0,Brian Hartline,26.0,MIA,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
435.0,Ben Hartsock,32.0,CAR,TE,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
436.0,Lavelle Hawkins,26.0,TEN,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
437.0,Joe Hawley,24.0,ATL,C,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
438.0,Todd Heap,32.0,ARI,TE,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
439.0,Will Heller,31.0,DET,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
440.0,Michael Higgins,25.0,NOR,TE,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
441.0,Jason Hill,27.0,NYJ,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
442.0,Stephen Hill,21.0,NYJ,WR,11.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
443.0,Domenik Hixon,28.0,NYG,WR,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
444.0,Trindon Holliday,26.0,DEN,WR,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,
445.0,Andre Holmes,24.0,DAL,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
446.0,Santonio Holmes,28.0,NYJ,WR,4.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
447.0,Michael Hoomanawanui,24.0,NWE,TE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
448.0,Rob Housler,24.0,ARI,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
449.0,Vincent Jackson,29.0,TAM,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
450.0,Lestar Jean,24.0,HOU,WR,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
451.0,Alshon Jeffery,22.0,CHI,WR,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
452.0,A.J. Jenkins,23.0,SFO,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
453.0,Michael Jenkins,30.0,MIN,WR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
454.0,Greg Jennings,29.0,GNB,WR,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
455.0,Andre Johnson,31.0,HOU,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
456.0,Calvin Johnson,27.0,DET,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,"PB,AP-1,AP OPoY-3"
457.0,Mike Johnson,25.0,ATL,G,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
458.0,Stevie Johnson,26.0,BUF,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
459.0,Dominique Jones,25.0,IND,TE,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
460.0,Donald Jones,25.0,BUF,WR,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
461.0,James Jones,28.0,GNB,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
462.0,Jermaine Kearse,22.0,SEA,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
463.0,Senio Kelemete,22.0,ARI,G,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
464.0,Dustin Keller,28.0,NYJ,TE,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
465.0,Lance Kendricks,24.0,STL,TE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
466.0,Jeff King,29.0,ARI,TE,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
467.0,Marcedes Lewis,28.0,JAX,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
468.0,Brandon Lloyd,31.0,NWE,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
469.0,Erik Lorig,26.0,TAM,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
470.0,Lance Louis,27.0,CHI,RG,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
471.0,Jeremy Maclin,24.0,PHI,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
472.0,Steve Maneri,24.0,KAN,TE,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
473.0,Owen Marecic,24.0,CLE,RB,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
474.0,Charly Martin,28.0,SEA,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
475.0,Ruvell Martin,30.0,BUF,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
476.0,Mohamed Massaquoi,26.0,CLE,WR,9.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
477.0,Rishard Matthews,23.0,MIA,WR,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
478.0,Reagan Maui'a,28.0,ARI,RB,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
479.0,Anthony McCoy,25.0,SEA,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
480.0,Corey McIntyre,33.0,BUF,FB,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
481.0,Rodney McLeod,22.0,STL,DB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
482.0,Randy McMichael,33.0,SDG,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
483.0,Mike McNeill,24.0,STL,TE,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
484.0,Marvin McNutt,23.0,PHI,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
485.0,Brit Miller,26.0,STL,LB,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
486.0,Heath Miller,30.0,PIT,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
487.0,Zach Miller,27.0,SEA,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
488.0,Tony Moeaki,25.0,KAN,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
489.0,Evan Moore,27.0,2TM,WR,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
489.0,Evan Moore,27.0,SEA,WR,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
489.0,Evan Moore,27.0,PHI,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
490.0,Lance Moore,29.0,NOR,WR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
491.0,Randy Moss,35.0,SFO,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
492.0,Matthew Mulligan,27.0,STL,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
493.0,Brandon Myers,27.0,OAK,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
494.0,Legedu Naanee,29.0,MIA,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
495.0,David Nelson,26.0,BUF,WR,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
496.0,Jordy Nelson,27.0,GNB,WR,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
497.0,Jamar Newsome,25.0,KAN,WR,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
498.0,Hakeem Nicks,24.0,NYG,WR,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
499.0,Jake O'Connell,27.0,KAN,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
500.0,Greg Olsen,27.0,CAR,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
501.0,Chris Owusu,22.0,TAM,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
502.0,Michael Palmer,24.0,ATL,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
503.0,Nathan Palmer,23.0,IND,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
504.0,Bear Pascoe,26.0,NYG,TE,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
505.0,Logan Paulsen,25.0,WAS,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,David Paulson,23.0,PIT,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
507.0,Brandon Pettigrew,27.0,DET,TE,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
508.0,Austin Pettis,24.0,STL,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
509.0,John Phillips,25.0,DAL,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
510.0,Dennis Pitta,27.0,BAL,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
511.0,Lousaka Polite,31.0,ATL,FB,6.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
512.0,Leonard Pope,29.0,PIT,TE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
513.0,Zach Potter,26.0,JAX,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
514.0,Chris Pressley,26.0,CIN,FB,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
515.0,Michael Preston,23.0,TEN,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
516.0,Brian Quick,23.0,STL,WR,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
517.0,Rueben Randle,21.0,NYG,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
518.0,David Reed,25.0,BAL,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
519.0,Allen Reisner,24.0,MIN,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
520.0,Konrad Reuland,25.0,NYJ,TE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Laurent Robinson,27.0,JAX,WR,7.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
522.0,Brian Robiskie,25.0,DET,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
523.0,Courtney Roby,29.0,NOR,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Evan Rodriguez,24.0,CHI,TE,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
525.0,Dante Rosario,28.0,SDG,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
526.0,Kyle Rudolph,23.0,MIN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
527.0,Dane Sanzenbacher,24.0,CHI,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
528.0,Weslye Saunders,23.0,IND,TE,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
529.0,Tony Scheffler,29.0,DET,TE,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
530.0,Chaz Schilens,27.0,NYJ,WR,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
531.0,Anthony Sherman,24.0,ARI,RB,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
532.0,Visanthe Shiancoe,32.0,NWE,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
533.0,Jordan Shipley,27.0,JAX,WR,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
534.0,Jerome Simpson,26.0,MIN,WR,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
535.0,Brad Smelley,23.0,CLE,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
536.0,Alex Smith,30.0,CLE,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
537.0,Alfonso Smith,25.0,ARI,RB,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
538.0,Antone Smith,27.0,ATL,RB,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
539.0,Hayden Smith,27.0,NYJ,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
540.0,Lee Smith,25.0,BUF,WR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
541.0,Steve Smith,27.0,STL,WR,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
542.0,Matt Spaeth,29.0,CHI,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
543.0,Micheal Spurlock,29.0,2TM,WR,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
543.0,Micheal Spurlock,29.0,SDG,WR,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
543.0,Micheal Spurlock,29.0,JAX,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
544.0,Donte' Stallworth,32.0,NWE,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
545.0,Isaiah Stanback,28.0,JAX,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
546.0,Max Starks,30.0,PIT,LT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
547.0,Craig Stevens,28.0,TEN,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
548.0,Luke Stocker,24.0,TAM,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
549.0,Brandon Stokley,36.0,DEN,WR,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
550.0,Rod Streater,24.0,OAK,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
551.0,Sammie Stroughter,26.0,TAM,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
552.0,Will Ta'ufo'ou,26.0,JAX,RB,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
553.0,Jacob Tamme,27.0,DEN,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
554.0,Ryan Taylor,25.0,GNB,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
555.0,Matt Tennant,25.0,PHI,C,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
556.0,David Thomas,29.0,NOR,TE,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
557.0,Demaryius Thomas,25.0,DEN,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,PB
558.0,Deonte Thompson,23.0,BAL,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
559.0,Taylor Thompson,23.0,TEN,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
560.0,Patrick Turner,25.0,NYJ,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
561.0,Robert Turner,28.0,STL,C/LG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
562.0,Mitch Unrein,25.0,DEN,DE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
563.0,Delanie Walker,28.0,SFO,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
564.0,Kevin Walter,31.0,HOU,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
565.0,Nate Washington,29.0,TEN,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
566.0,Ben Watson,32.0,CLE,TE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
567.0,Eric Weems,27.0,CHI,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
568.0,Ryan Whalen,23.0,CIN,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
569.0,Guy Whimper,29.0,JAX,RT,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
570.0,Jordan White,24.0,NYJ,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
571.0,Roddy White,31.0,ATL,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
572.0,D.J. Williams,24.0,GNB,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
573.0,Damian Williams,24.0,TEN,WR,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
574.0,Mike Williams,25.0,TAM,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
575.0,Matt Willis,28.0,DEN,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
576.0,Kellen Winslow,29.0,NWE,TE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
577.0,Jason Witten,30.0,DAL,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
578.0,Devon Wylie,24.0,KAN,WR,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
,League Average,,,,,,,,,,45.6,,4.3,8.6,2.0,,
